layer_name,scenario_year,data_year
np_landings,2005,2004
np_landings,2006,2005
np_landings,2007,2006
np_landings,2008,2007
np_landings,2009,2008
np_landings,2010,2009
np_landings,2011,2010
np_landings,2012,2011
np_landings,2013,2012
np_landings,2014,2013
np_landings,2015,2014
np_landings,2016,2015
np_landings,2017,2016
np_landings,2018,2017
np_landings,2019,2018
np_ffmsy,2005,2004
np_ffmsy,2006,2005
np_ffmsy,2007,2006
np_ffmsy,2008,2007
np_ffmsy,2009,2008
np_ffmsy,2010,2009
np_ffmsy,2011,2010
np_ffmsy,2012,2011
np_ffmsy,2013,2012
np_ffmsy,2014,2013
np_ffmsy,2015,2014
np_ffmsy,2016,2015
np_ffmsy,2017,2016
np_ffmsy,2018,2017
np_ffmsy,2019,2018
np_bbmsy,2005,2004
np_bbmsy,2006,2005
np_bbmsy,2007,2006
np_bbmsy,2008,2007
np_bbmsy,2009,2008
np_bbmsy,2010,2009
np_bbmsy,2011,2010
np_bbmsy,2012,2011
np_bbmsy,2013,2012
np_bbmsy,2014,2013
np_bbmsy,2015,2014
np_bbmsy,2016,2015
np_bbmsy,2017,2016
np_bbmsy,2018,2017
np_bbmsy,2019,2018
mar_status,2019,2015
mar_trend,2019,2019
mar_harvest,1973,1972
mar_harvest,1974,1973
mar_harvest,1975,1974
mar_harvest,1976,1975
mar_harvest,1977,1976
mar_harvest,1978,1977
mar_harvest,1979,1978
mar_harvest,1980,1979
mar_harvest,1981,1980
mar_harvest,1982,1981
mar_harvest,1983,1982
mar_harvest,1984,1983
mar_harvest,1985,1984
mar_harvest,1986,1985
mar_harvest,1987,1986
mar_harvest,1988,1987
mar_harvest,1989,1988
mar_harvest,1990,1989
mar_harvest,1991,1990
mar_harvest,1992,1991
mar_harvest,1993,1992
mar_harvest,1994,1993
mar_harvest,1995,1994
mar_harvest,1996,1995
mar_harvest,1997,1996
mar_harvest,1998,1997
mar_harvest,1999,1998
mar_harvest,2000,1999
mar_harvest,2001,2000
mar_harvest,2002,2001
mar_harvest,2003,2002
mar_harvest,2004,2003
mar_harvest,2005,2004
mar_harvest,2006,2005
mar_harvest,2007,2006
mar_harvest,2008,2007
mar_harvest,2009,2008
mar_harvest,2010,2009
mar_harvest,2011,2010
mar_harvest,2012,2011
mar_harvest,2013,2012
mar_harvest,2014,2013
mar_harvest,2015,2014
mar_harvest,2016,2015
mar_harvest,2017,2016
mar_harvest,2018,2017
mar_harvest,2019,2018
fis_bbmsy,2005,2004
fis_bbmsy,2006,2005
fis_bbmsy,2007,2006
fis_bbmsy,2008,2007
fis_bbmsy,2009,2008
fis_bbmsy,2010,2009
fis_bbmsy,2011,2010
fis_bbmsy,2012,2011
fis_bbmsy,2013,2012
fis_bbmsy,2014,2013
fis_bbmsy,2015,2014
fis_bbmsy,2016,2015
fis_bbmsy,2017,2016
fis_bbmsy,2018,2017
fis_bbmsy,2019,2018
fis_ffmsy,2005,2004
fis_ffmsy,2006,2005
fis_ffmsy,2007,2006
fis_ffmsy,2008,2007
fis_ffmsy,2009,2008
fis_ffmsy,2010,2009
fis_ffmsy,2011,2010
fis_ffmsy,2012,2011
fis_ffmsy,2013,2012
fis_ffmsy,2014,2013
fis_ffmsy,2015,2014
fis_ffmsy,2016,2015
fis_ffmsy,2017,2016
fis_ffmsy,2018,2017
fis_ffmsy,2019,2018
fis_landings,2005,2004
fis_landings,2006,2005
fis_landings,2007,2006
fis_landings,2008,2007
fis_landings,2009,2008
fis_landings,2010,2009
fis_landings,2011,2010
fis_landings,2012,2011
fis_landings,2013,2012
fis_landings,2014,2013
fis_landings,2015,2014
fis_landings,2016,2015
fis_landings,2017,2016
fis_landings,2018,2017
fis_landings,2019,2018
fis_cod_penalty,2005,2004
fis_cod_penalty,2006,2005
fis_cod_penalty,2007,2006
fis_cod_penalty,2008,2007
fis_cod_penalty,2009,2008
fis_cod_penalty,2010,2009
fis_cod_penalty,2011,2010
fis_cod_penalty,2012,2011
fis_cod_penalty,2013,2012
fis_cod_penalty,2014,2013
fis_cod_penalty,2015,2014
fis_cod_penalty,2016,2015
fis_cod_penalty,2017,2016
fis_cod_penalty,2018,2017
fis_cod_penalty,2019,2018
cw_con_penalty,2006,2006
cw_con_penalty,2007,2007
cw_con_penalty,2008,2008
cw_con_penalty,2009,2009
cw_con_penalty,2010,2010
cw_con_penalty,2011,2011
cw_con_penalty,2012,2012
cw_con_penalty,2013,2013
cw_con_penalty,2014,2014
cw_con_penalty,2015,2015
cw_con_penalty,2016,2016
cw_con_penalty,2017,2017
cw_con_penalty,2018,2018
cw_con_penalty,2019,2019
cw_con_dioxin,2005,2004
cw_con_dioxin,2006,2004
cw_con_dioxin,2007,2007
cw_con_dioxin,2008,2007
cw_con_dioxin,2009,2008
cw_con_dioxin,2010,2009
cw_con_dioxin,2011,2010
cw_con_dioxin,2012,2011
cw_con_dioxin,2013,2012
cw_con_dioxin,2014,2013
cw_con_dioxin,2015,2014
cw_con_dioxin,2016,2015
cw_con_dioxin,2017,2016
cw_con_dioxin,2018,2017
cw_con_dioxin,2019,2018
cw_con_pcb,2005,2004
cw_con_pcb,2006,2005
cw_con_pcb,2007,2006
cw_con_pcb,2008,2007
cw_con_pcb,2009,2008
cw_con_pcb,2010,2009
cw_con_pcb,2011,2010
cw_con_pcb,2012,2011
cw_con_pcb,2013,2012
cw_con_pcb,2014,2013
cw_con_pcb,2015,2014
cw_con_pcb,2016,2015
cw_con_pcb,2017,2016
cw_con_pcb,2018,2017
cw_con_pcb,2019,2018
cw_con_pfos,2007,2006
cw_con_pfos,2008,2008
cw_con_pfos,2009,2008
cw_con_pfos,2010,2009
cw_con_pfos,2011,2010
cw_con_pfos,2012,2011
cw_con_pfos,2013,2012
cw_con_pfos,2014,2013
cw_con_pfos,2015,2014
cw_con_pfos,2016,2015
cw_con_pfos,2017,2016
cw_con_pfos,2018,2017
cw_con_pfos,2019,2018
cw_eut_secchi,2005,2005
cw_eut_secchi,2006,2006
cw_eut_secchi,2007,2007
cw_eut_secchi,2008,2008
cw_eut_secchi,2009,2009
cw_eut_secchi,2010,2010
cw_eut_secchi,2011,2011
cw_eut_secchi,2012,2012
cw_eut_secchi,2013,2013
cw_eut_secchi,2014,2014
cw_eut_secchi,2015,2015
cw_eut_secchi,2016,2016
cw_eut_secchi,2017,2017
cw_eut_secchi,2018,2018
cw_eut_secchi,2019,2019
cw_eut_chla,2005,2005
cw_eut_chla,2006,2006
cw_eut_chla,2007,2007
cw_eut_chla,2008,2008
cw_eut_chla,2009,2009
cw_eut_chla,2010,2010
cw_eut_chla,2011,2011
cw_eut_chla,2012,2012
cw_eut_chla,2013,2013
cw_eut_chla,2014,2014
cw_eut_chla,2015,2015
cw_eut_chla,2016,2016
cw_eut_chla,2017,2017
cw_eut_chla,2018,2018
cw_eut_chla,2019,2019
cw_eut_din,2005,2005
cw_eut_din,2006,2006
cw_eut_din,2007,2007
cw_eut_din,2008,2008
cw_eut_din,2009,2009
cw_eut_din,2010,2010
cw_eut_din,2011,2011
cw_eut_din,2012,2012
cw_eut_din,2013,2013
cw_eut_din,2014,2014
cw_eut_din,2015,2015
cw_eut_din,2016,2016
cw_eut_din,2017,2017
cw_eut_din,2018,2018
cw_eut_din,2019,2019
cw_eut_dip,2005,2005
cw_eut_dip,2006,2006
cw_eut_dip,2007,2007
cw_eut_dip,2008,2008
cw_eut_dip,2009,2009
cw_eut_dip,2010,2010
cw_eut_dip,2011,2011
cw_eut_dip,2012,2012
cw_eut_dip,2013,2013
cw_eut_dip,2014,2014
cw_eut_dip,2015,2015
cw_eut_dip,2016,2016
cw_eut_dip,2017,2017
cw_eut_dip,2018,2018
cw_eut_dip,2019,2019
cw_eut_oxydebt,2005,2005
cw_eut_oxydebt,2006,2006
cw_eut_oxydebt,2007,2007
cw_eut_oxydebt,2008,2008
cw_eut_oxydebt,2009,2009
cw_eut_oxydebt,2010,2010
cw_eut_oxydebt,2011,2011
cw_eut_oxydebt,2012,2012
cw_eut_oxydebt,2013,2013
cw_eut_oxydebt,2014,2014
cw_eut_oxydebt,2015,2015
cw_eut_oxydebt,2016,2016
cw_eut_oxydebt,2017,2017
cw_eut_oxydebt,2018,2018
cw_eut_oxydebt,2019,2019
cw_eut_targets,2005,NA
cw_eut_targets,2006,NA
cw_eut_targets,2007,NA
cw_eut_targets,2008,NA
cw_eut_targets,2009,NA
cw_eut_targets,2010,NA
cw_eut_targets,2011,NA
cw_eut_targets,2012,NA
cw_eut_targets,2013,NA
cw_eut_targets,2014,NA
cw_eut_targets,2015,NA
cw_eut_targets,2016,NA
cw_eut_targets,2017,NA
cw_eut_targets,2018,NA
cw_eut_targets,2019,NA
cw_tra_status,2019,2014
cw_tra_trend_scores,2019,2014
bd_hab_benthic,2019,2018
bd_hab_pelagic,2019,2018
bd_spp_fish,2019,2018
bd_spp_seals,2019,2018
bd_spp_birds,2019,2018
bd_spp_trend,2019,2019
sp_ico_assessments,2005,2013
sp_ico_assessments,2006,2013
sp_ico_assessments,2007,2013
sp_ico_assessments,2008,2013
sp_ico_assessments,2009,2013
sp_ico_assessments,2010,2013
sp_ico_assessments,2011,2013
sp_ico_assessments,2012,2013
sp_ico_assessments,2013,2013
sp_ico_assessments,2014,2013
sp_ico_assessments,2015,2013
sp_ico_assessments,2016,2013
sp_ico_assessments,2017,2013
sp_ico_assessments,2018,2013
sp_ico_assessments,2019,2013
le_eco_bluegrowth_rates,2009,2009
le_eco_bluegrowth_rates,2010,2010
le_eco_bluegrowth_rates,2011,2011
le_eco_bluegrowth_rates,2012,2012
le_eco_bluegrowth_rates,2013,2013
le_eco_bluegrowth_rates,2014,2014
le_eco_bluegrowth_rates,2015,2015
le_eco_bluegrowth_rates,2016,2016
le_eco_bluegrowth_rates,2017,2017
le_eco_bluegrowth_rates,2018,2018
le_eco_bluegrowth_rates,2019,2018
le_eco_yearly_gva,2009,2009
le_eco_yearly_gva,2010,2010
le_eco_yearly_gva,2011,2011
le_eco_yearly_gva,2012,2012
le_eco_yearly_gva,2013,2013
le_eco_yearly_gva,2014,2014
le_eco_yearly_gva,2015,2015
le_eco_yearly_gva,2016,2016
le_eco_yearly_gva,2017,2017
le_eco_yearly_gva,2018,2018
le_eco_yearly_gva,2019,2018
le_liv_regional_employ,2005,2005
